YearStart,YearEnd,StateAbbr,State,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategoryID1
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15.9,Age,Age >=65,,,AGE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,29.3,Age,Age 18-44,,,AGE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,26.4,Overall,Overall,,,OVERALL
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,18.9,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,34.5,Sex,Female,,,SEX
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,16.7,Age,Age 45-64,,,AGE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15.8,Age,Age 45-64,,,AGE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,17.6,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,21.5,Sex,Female,,,SEX
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,27.7,Race/Ethnicity,Hispanic,,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,22.9,Sex,Female,,,SEX
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,9.4,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,24.7,Sex,Female,,,SEX
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,31.6,Age,Age 18-44,,,AGE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,47.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,26.4,Race/Ethnicity,Hispanic,,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15.2,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,17.9,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,35.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,19.4,Sex,Male,,,SEX
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,11.6,Sex,Male,,,SEX
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,12.5,Sex,Male,,,SEX
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15.9,Sex,Male,,,SEX
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,28.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,31.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,25.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,21.9,Age,Age 18-44,,,AGE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,44.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,14.7,Age,Age >=65,,,AGE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,47.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,24.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,21.9,Age,Age 18-44,,,AGE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,28.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,23.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,30.3,Race/Ethnicity,Hispanic,,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.2,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,29.8,Sex,Female,,,SEX
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,18.9,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,19.1,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,17.8,Age,Age 45-64,,,AGE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,27.8,Sex,Female,,,SEX
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,39.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,11.5,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15.4,Age,Age >=65,,,AGE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,14,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,27.3,Age,Age 18-44,,,AGE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,12.1,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,14.6,Sex,Male,,,SEX
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,31.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,10.2,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,34.6,Age,Age 18-44,,,AGE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,21.6,Age,Age 45-64,,,AGE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,24.4,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,19.6,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,30.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,24.9,Age,Age 45-64,,,AGE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,23.3,Overall,Overall,,,OVERALL
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,21.8,Overall,Overall,,,OVERALL
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,32.2,Sex,Female,,,SEX
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,30,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,38.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.7,Race/Ethnicity,Hispanic,,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,15.7,Sex,Male,,,SEX
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,13.6,Sex,Male,,,SEX
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,29.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,9.3,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,13.8,Age,Age >=65,,,AGE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,36.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,18.1,Overall,Overall,,,OVERALL
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,32.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,21.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,17.2,Sex,Male,,,SEX
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,34.3,Sex,Female,,,SEX
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,17.5,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,29.7,Sex,Female,,,SEX
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,24.6,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,26.4,Overall,Overall,,,OVERALL
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,14.7,Sex,Male,,,SEX
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,36,Sex,Female,,,SEX
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,18.3,Overall,Overall,,,OVERALL
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,14.3,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,24.2,Age,Age 45-64,,,AGE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,18.3,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,24.1,Overall,Overall,,,OVERALL
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,30,Race/Ethnicity,Hispanic,,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,15.3,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,37.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,13.7,Sex,Male,,,SEX
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,27.1,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,24.5,Overall,Overall,,,OVERALL
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,25.5,Age,Age 18-44,,,AGE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,23.2,Sex,Female,,,SEX
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.5,Overall,Overall,,,OVERALL
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.8,Age,Age 18-44,,,AGE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,29.1,Sex,Female,,,SEX
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,36.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23.6,Sex,Female,,,SEX
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,25.5,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,26.6,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,32.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,25.4,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,16.5,Age,Age 45-64,,,AGE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,14,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,12.5,Age,Age >=65,,,AGE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23.7,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,18.4,Sex,Male,,,SEX
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,19.2,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,16.1,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,22.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,27,Sex,Female,,,SEX
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.4,Age,Age 18-44,,,AGE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,24.8,Age,Age 18-44,,,AGE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,12.2,Age,Age >=65,,,AGE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,26.3,Age,Age 18-44,,,AGE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,29.1,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,14.4,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,22.7,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,16.2,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,47.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,28,Age,Age 18-44,,,AGE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,30.8,Sex,Female,,,SEX
